left,bottom,right,top,lon,lat,학교,도서관,문화시설,주민자치센터,체육시설,민원행정기관,cctv,주차장
947700,1938000,948000,1938300,126.9104674,37.44105543,0,0,0,0,0,0,0,0
947700,1938300,948000,1938600,126.9104462,37.44375941,0,0,0,0,0,0,0,0
947700,1938600,948000,1938900,126.910425,37.4464634,0,0,0,0,0,0,1,74
947700,1941600,948000,1941900,126.9102127,37.47350314,0,0,0,0,0,0,0,0
947700,1941900,948000,1942200,126.9101914,37.47620711,2,0,0,0,0,2,1,16
947700,1942200,948000,1942500,126.9101701,37.47891108,1,2,0,0,0,1,0,17
947700,1942500,948000,1942800,126.9101489,37.48161504,0,0,0,0,0,2,2,36
947700,1942800,948000,1943100,126.9101276,37.48431901,1,0,0,0,0,1,5,67
947700,1943100,948000,1943400,126.9101064,37.48702297,0,0,0,0,0,0,0,34
947700,1943400,948000,1943700,126.9100851,37.48972693,0,0,0,1,0,1,0,16
947700,1943700,948000,1944000,126.9100638,37.49243089,0,0,0,0,0,0,0,9
947700,1944000,948000,1944300,126.9100426,37.49513485,0,0,0,0,0,1,1,37
947700,1944300,948000,1944600,126.9100213,37.49783881,1,1,0,0,0,1,0,34
947700,1944600,948000,1944900,126.91,37.50054277,0,0,0,1,0,1,1,0
947700,1944900,948000,1945200,126.9099788,37.50324672,0,0,0,0,0,0,0,12
947700,1945200,948000,1945500,126.9099575,37.50595068,0,0,0,0,0,0,1,17
947700,1945500,948000,1945800,126.9099362,37.50865463,0,1,0,1,0,1,1,30
947700,1945800,948000,1946100,126.9099149,37.51135858,0,0,0,0,0,0,1,1
947700,1946100,948000,1946400,126.9098936,37.51406253,0,1,1,1,0,1,2,2
947700,1946400,948000,1946700,126.9098723,37.51676648,0,0,0,0,0,0,2,10
947700,1946700,948000,1947000,126.909851,37.51947043,0,0,0,1,0,1,3,53
947700,1947000,948000,1947300,126.9098297,37.52217437,0,0,0,0,0,0,2,13
947700,1947300,948000,1947600,126.9098084,37.52487832,0,0,0,0,0,0,3,19
947700,1947600,948000,1947900,126.9097871,37.52758226,0,0,0,0,0,0,2,0
947700,1947900,948000,1948200,126.9097658,37.53028621,0,0,0,0,0,0,0,0
947700,1950000,948000,1950300,126.9096166,37.54921377,0,0,2,0,0,0,1,40
947700,1950300,948000,1950600,126.9095953,37.5519177,1,1,0,0,0,0,0,59
947700,1950600,948000,1950900,126.9095739,37.55462164,0,0,0,0,0,1,1,30
947700,1950900,948000,1951200,126.9095526,37.55732557,0,0,0,0,0,1,0,38
947700,1951800,948000,1952100,126.9094886,37.56543735,0,0,0,0,0,0,1,63
947700,1952100,948000,1952400,126.9094672,37.56814128,0,3,0,2,0,3,0,21
947700,1952400,948000,1952700,126.9094459,37.5708452,0,0,0,0,0,0,0,10
947700,1952700,948000,1953000,126.9094245,37.57354912,1,1,0,0,0,3,0,0
947700,1953000,948000,1953300,126.9094032,37.57625304,1,0,0,0,0,2,1,6
947700,1953300,948000,1953600,126.9093818,37.57895696,0,0,0,0,0,0,2,40
947700,1953600,948000,1953900,126.9093605,37.58166088,0,2,0,0,0,0,0,91
947700,1953900,948000,1954200,126.9093391,37.5843648,0,0,0,0,0,0,1,58
947700,1954800,948000,1955100,126.909275,37.59247655,0,0,0,0,0,0,0,0
947700,1955100,948000,1955400,126.9092536,37.59518046,0,0,0,0,0,0,0,12
947700,1955400,948000,1955700,126.9092322,37.59788437,1,0,0,0,0,0,2,11
947700,1955700,948000,1956000,126.9092109,37.60058828,1,0,0,0,0,0,0,22
947700,1956000,948000,1956300,126.9091895,37.60329219,0,1,0,0,0,0,1,30
947700,1956300,948000,1956600,126.9091681,37.6059961,0,0,0,0,0,1,2,51
947700,1956600,948000,1956900,126.9091467,37.60870001,1,1,0,0,0,1,1,52
947700,1956900,948000,1957200,126.9091253,37.61140391,2,2,0,1,0,2,1,42
947700,1957200,948000,1957500,126.9091039,37.61410781,0,1,0,0,0,1,3,48
947700,1960500,948000,1960800,126.9088684,37.64385068,0,0,0,0,0,0,0,0
947700,1960800,948000,1961100,126.908847,37.64655457,0,0,0,0,0,0,0,0
947700,1961100,948000,1961400,126.9088255,37.64925845,0,0,0,0,0,0,0,0
948000,1937700,948300,1938000,126.9138797,37.43836831,0,0,0,0,0,0,0,0
948000,1942800,948300,1943100,126.9135208,37.4843359,0,1,0,0,0,0,1,58
948000,1943100,948300,1943400,126.9134997,37.48703986,0,0,0,0,0,1,6,13
948000,1943400,948300,1943700,126.9134785,37.48974383,1,0,0,0,0,1,0,17
948000,1943700,948300,1944000,126.9134574,37.49244779,0,0,0,0,0,1,0,34
948000,1944000,948300,1944300,126.9134362,37.49515175,1,0,0,0,0,1,1,0
948000,1944300,948300,1944600,126.9134151,37.49785571,1,2,0,0,0,2,1,4
948000,1944600,948300,1944900,126.9133939,37.50055967,0,0,0,0,0,0,0,19
948000,1944900,948300,1945200,126.9133728,37.50326363,0,0,0,0,0,0,0,54
948000,1945200,948300,1945500,126.9133516,37.50596758,0,0,0,0,0,0,1,68
948000,1945500,948300,1945800,126.9133304,37.50867154,1,0,0,0,0,1,0,29
948000,1945800,948300,1946100,126.9133093,37.51137549,0,0,0,0,0,1,0,61
948000,1946100,948300,1946400,126.9132881,37.51407944,1,1,0,0,0,2,0,13
948000,1946400,948300,1946700,126.9132669,37.51678339,0,0,0,0,0,0,0,44
948000,1946700,948300,1947000,126.9132458,37.51948734,0,0,0,0,0,0,0,51
948000,1947000,948300,1947300,126.9132246,37.52219129,0,0,0,0,0,0,0,32
948000,1947300,948300,1947600,126.9132034,37.52489524,0,0,0,0,0,0,0,14
948000,1947600,948300,1947900,126.9131822,37.52759918,0,0,0,0,0,0,0,17
948000,1947900,948300,1948200,126.9131611,37.53030313,0,0,0,0,0,0,0,31
948000,1949700,948300,1950000,126.9130339,37.54652677,0,0,1,0,0,0,0,109
948000,1950000,948300,1950300,126.9130127,37.5492307,0,0,3,0,0,0,4,25
948000,1950300,948300,1950600,126.9129915,37.55193464,0,0,0,0,0,2,2,17
948000,1950600,948300,1950900,126.9129703,37.55463857,0,0,0,0,0,1,0,48
948000,1950900,948300,1951200,126.9129491,37.5573425,0,0,0,0,0,0,0,77
948000,1951800,948300,1952100,126.9128854,37.56545429,1,0,0,0,0,1,1,20
948000,1952100,948300,1952400,126.9128642,37.56815822,1,0,0,0,0,1,2,41
948000,1952400,948300,1952700,126.912843,37.57086214,0,0,0,0,0,0,1,0
948000,1952700,948300,1953000,126.9128217,37.57356607,0,0,0,0,0,0,0,0
948000,1953000,948300,1953300,126.9128005,37.57626999,0,1,0,0,0,1,3,22
948000,1953300,948300,1953600,126.9127793,37.57897391,0,0,0,0,0,0,0,97
948000,1953600,948300,1953900,126.912758,37.58167783,0,0,0,1,0,2,1,62
948000,1953900,948300,1954200,126.9127368,37.58438175,0,0,0,0,0,0,1,120
948000,1954200,948300,1954500,126.9127155,37.58708567,0,0,0,0,0,0,0,133
948000,1954500,948300,1954800,126.9126943,37.58978959,0,0,0,0,0,0,1,27
948000,1954800,948300,1955100,126.9126731,37.59249351,1,0,0,0,0,1,1,17
948000,1955100,948300,1955400,126.9126518,37.59519742,0,0,0,0,0,0,0,73
948000,1955400,948300,1955700,126.9126305,37.59790133,0,2,0,1,0,1,1,45
948000,1955700,948300,1956000,126.9126093,37.60060524,1,0,0,0,0,2,0,12
948000,1956000,948300,1956300,126.912588,37.60330916,0,1,0,0,0,0,2,47
948000,1956300,948300,1956600,126.9125668,37.60601307,0,0,0,0,0,0,0,76
948000,1956600,948300,1956900,126.9125455,37.60871697,0,0,0,0,0,0,1,19
948000,1956900,948300,1957200,126.9125242,37.61142088,0,0,0,0,0,0,1,44
948000,1957200,948300,1957500,126.912503,37.61412479,0,0,0,0,0,2,2,26
948000,1957500,948300,1957800,126.9124817,37.61682869,0,0,0,0,0,0,0,48
948000,1957800,948300,1958100,126.9124604,37.61953259,4,1,0,0,0,4,1,32
948000,1958100,948300,1958400,126.9124391,37.6222365,0,0,0,0,0,0,0,25
948000,1960800,948300,1961100,126.9122475,37.64657156,0,0,0,0,0,0,0,0
948300,1941900,948600,1942200,126.916977,37.47624079,1,1,0,0,0,2,4,38
948300,1942800,948600,1943100,126.916914,37.48435269,0,1,0,1,0,2,6,50
948300,1943100,948600,1943400,126.9168929,37.48705666,0,0,0,0,0,0,2,17
948300,1943400,948600,1943700,126.9168719,37.48976063,0,0,0,0,0,0,0,4
948300,1943700,948600,1944000,126.9168509,37.49246459,2,0,0,0,1,0,0,0
948300,1944000,948600,1944300,126.9168299,37.49516855,1,0,0,0,3,1,0,15
948300,1944300,948600,1944600,126.9168088,37.49787251,0,0,0,0,0,0,0,14
948300,1944600,948600,1944900,126.9167878,37.50057647,0,0,0,0,0,0,2,7
948300,1944900,948600,1945200,126.9167668,37.50328043,0,0,0,0,0,0,0,20
948300,1945200,948600,1945500,126.9167457,37.50598439,0,0,0,0,0,0,0,0
948300,1945500,948600,1945800,126.9167247,37.50868835,1,0,0,0,0,0,1,52
948300,1945800,948600,1946100,126.9167037,37.5113923,1,0,0,0,0,1,2,68
948300,1946100,948600,1946400,126.9166826,37.51409625,2,1,0,0,0,2,2,53
948300,1946400,948600,1946700,126.9166616,37.51680021,0,0,0,0,0,0,0,60
948300,1946700,948600,1947000,126.9166405,37.51950416,0,0,0,0,0,0,0,0
948300,1947000,948600,1947300,126.9166195,37.52220811,0,0,0,0,0,0,0,0
948300,1947300,948600,1947600,126.9165984,37.52491206,0,0,1,0,0,1,0,39
948300,1947600,948600,1947900,126.9165774,37.527616,0,0,0,0,0,0,0,63
948300,1947900,948600,1948200,126.9165563,37.53031995,0,1,1,0,0,0,0,0
948300,1950000,948600,1950300,126.9164088,37.54924754,0,0,0,0,0,1,2,35
948300,1950300,948600,1950600,126.9163877,37.55195147,0,0,1,0,0,0,3,64
948300,1950600,948600,1950900,126.9163666,37.55465541,0,0,0,0,0,0,2,34
948300,1950900,948600,1951200,126.9163455,37.55735934,0,0,0,0,0,0,0,27
948300,1951800,948600,1952100,126.9162823,37.56547114,0,0,0,0,0,0,0,121
948300,1952100,948600,1952400,126.9162612,37.56817506,0,0,0,0,0,1,1,27
948300,1952400,948600,1952700,126.91624,37.57087899,0,1,0,1,0,0,3,24
948300,1952700,948600,1953000,126.9162189,37.57358292,0,0,0,0,0,0,1,0
948300,1953000,948600,1953300,126.9161978,37.57628684,0,0,0,0,0,0,0,49
948300,1953300,948600,1953600,126.9161767,37.57899077,1,1,0,0,0,1,1,69
948300,1953600,948600,1953900,126.9161556,37.58169469,0,0,0,0,0,0,1,54
948300,1953900,948600,1954200,126.9161345,37.58439861,0,1,0,0,0,0,0,52
948300,1954200,948600,1954500,126.9161134,37.58710253,0,0,0,0,0,0,2,93
948300,1954500,948600,1954800,126.9160922,37.58980645,0,0,0,0,0,1,0,49
948300,1954800,948600,1955100,126.9160711,37.59251037,0,2,0,1,0,1,1,15
948300,1955100,948600,1955400,126.91605,37.59521428,0,0,0,0,0,0,0,77
948300,1955400,948600,1955700,126.9160289,37.5979182,0,0,0,0,0,1,3,37
948300,1955700,948600,1956000,126.9160077,37.60062211,0,0,0,0,0,0,2,9
948300,1956000,948600,1956300,126.9159866,37.60332602,0,1,0,1,0,2,2,44
948300,1956300,948600,1956600,126.9159654,37.60602993,0,0,0,0,0,0,2,58
948300,1956600,948600,1956900,126.9159443,37.60873384,0,0,0,0,0,0,1,33
948300,1956900,948600,1957200,126.9159232,37.61143775,4,1,0,0,0,4,3,24
948300,1957200,948600,1957500,126.915902,37.61414166,0,2,0,0,0,0,0,69
948300,1957500,948600,1957800,126.9158809,37.61684557,0,1,0,0,0,0,0,53
948300,1957800,948600,1958100,126.9158597,37.61954947,1,1,0,1,0,2,3,14
948300,1958100,948600,1958400,126.9158385,37.62225337,0,0,0,0,0,1,1,28
948300,1958400,948600,1958700,126.9158174,37.62495728,0,1,0,1,0,1,0,12
948300,1960800,948600,1961100,126.915648,37.64658845,0,0,0,0,0,0,0,0
948600,1941600,948900,1941900,126.9203907,37.47355351,0,1,0,0,0,0,1,42
948600,1942800,948900,1943100,126.9203071,37.48436939,0,0,0,0,0,0,3,48
948600,1943100,948900,1943400,126.9202862,37.48707336,0,1,0,0,0,0,1,53
948600,1943400,948900,1943700,126.9202653,37.48977733,0,0,0,0,0,0,0,93
948600,1943700,948900,1944000,126.9202444,37.49248129,0,0,0,0,3,0,0,1
948600,1944000,948900,1944300,126.9202235,37.49518526,1,0,0,0,0,0,0,0
948600,1944300,948900,1944600,126.9202026,37.49788922,0,0,0,0,0,2,0,9
948600,1944600,948900,1944900,126.9201817,37.50059318,0,0,0,0,0,1,2,75
948600,1944900,948900,1945200,126.9201608,37.50329714,1,0,0,0,0,1,2,76
948600,1945200,948900,1945500,126.9201399,37.5060011,0,1,0,1,0,2,0,38
948600,1945500,948900,1945800,126.920119,37.50870506,0,0,0,0,0,0,0,56
948600,1945800,948900,1946100,126.9200981,37.51140901,0,2,0,1,2,1,0,17
948600,1946100,948900,1946400,126.9200771,37.51411297,0,0,0,0,0,0,1,0
948600,1946400,948900,1946700,126.9200562,37.51681692,0,0,0,0,0,0,0,20
948600,1946700,948900,1947000,126.9200353,37.51952088,0,0,0,0,0,0,0,0
948600,1947000,948900,1947300,126.9200144,37.52222483,0,1,0,0,0,1,0,0
948600,1947300,948900,1947600,126.9199934,37.52492878,0,0,0,0,0,0,1,24
948600,1947600,948900,1947900,126.9199725,37.52763273,0,0,0,0,0,0,0,37
948600,1947900,948900,1948200,126.9199515,37.53033667,0,0,0,0,0,1,2,10
948600,1950000,948900,1950300,126.9198049,37.54926427,0,0,1,0,0,0,0,146
948600,1950300,948900,1950600,126.9197839,37.55196821,0,0,5,0,0,0,2,76
948600,1950600,948900,1950900,126.919763,37.55467215,0,0,0,0,0,0,1,39
948600,1950900,948900,1951200,126.919742,37.55737608,0,0,0,1,0,0,1,46
948600,1951200,948900,1951500,126.919721,37.56008002,0,1,0,0,0,0,0,55
948600,1951500,948900,1951800,126.9197001,37.56278395,3,0,0,0,0,3,1,64
948600,1951800,948900,1952100,126.9196791,37.56548788,0,0,0,0,0,0,1,86
948600,1952700,948900,1953000,126.9196161,37.57359967,0,0,0,0,0,2,1,35
948600,1953000,948900,1953300,126.9195952,37.5763036,0,0,0,0,0,0,0,71
948600,1953300,948900,1953600,126.9195742,37.57900752,1,0,0,0,0,1,3,80
948600,1953600,948900,1953900,126.9195532,37.58171144,0,0,0,0,0,0,0,66
948600,1953900,948900,1954200,126.9195322,37.58441537,0,0,0,0,0,0,0,42
948600,1954200,948900,1954500,126.9195112,37.58711929,0,1,1,0,0,0,2,23
948600,1954500,948900,1954800,126.9194902,37.58982321,0,0,0,0,0,1,1,26
948600,1954800,948900,1955100,126.9194692,37.59252713,0,1,0,0,0,0,1,52
948600,1955100,948900,1955400,126.9194482,37.59523105,0,1,0,0,0,0,0,21
948600,1955400,948900,1955700,126.9194272,37.59793496,2,1,0,0,0,2,2,35
948600,1955700,948900,1956000,126.9194062,37.60063888,0,1,0,0,0,0,1,30
948600,1956000,948900,1956300,126.9193851,37.60334279,0,0,0,0,0,0,0,33
948600,1956300,948900,1956600,126.9193641,37.6060467,0,0,0,0,0,0,0,78
948600,1956600,948900,1956900,126.9193431,37.60875062,0,2,0,0,0,0,1,59
948600,1956900,948900,1957200,126.9193221,37.61145453,0,1,0,0,0,0,3,15
948600,1957200,948900,1957500,126.9193011,37.61415844,1,2,0,1,0,2,2,50
948600,1957500,948900,1957800,126.91928,37.61686234,0,0,0,0,0,0,2,66
948600,1957800,948900,1958100,126.919259,37.61956625,0,0,0,0,0,0,6,23
948600,1958100,948900,1958400,126.919238,37.62227015,0,0,0,0,0,0,1,59
948600,1958400,948900,1958700,126.9192169,37.62497406,0,0,0,0,0,0,1,37
948600,1958700,948900,1959000,126.9191959,37.62767796,0,0,0,0,0,0,0,22
948600,1959000,948900,1959300,126.9191749,37.63038186,1,0,0,0,0,1,0,0
948600,1959300,948900,1959600,126.9191538,37.63308576,1,2,0,0,0,0,2,0
948600,1960500,948900,1960800,126.9190696,37.64390135,1,1,0,0,0,1,1,0
948600,1960800,948900,1961100,126.9190485,37.64660525,0,0,0,0,0,0,0,0
948900,1942800,949200,1943100,126.9237003,37.48438599,1,0,0,0,0,1,2,92
948900,1943100,949200,1943400,126.9236795,37.48708996,0,0,0,0,0,0,0,153
948900,1943400,949200,1943700,126.9236587,37.48979393,0,0,0,0,0,0,2,63
948900,1943700,949200,1944000,126.923638,37.4924979,0,0,0,0,0,1,2,26
948900,1944000,949200,1944300,126.9236172,37.49520186,0,0,1,0,0,1,0,20
948900,1944300,949200,1944600,126.9235964,37.49790583,0,0,0,0,0,1,1,63
948900,1944600,949200,1944900,126.9235756,37.50060979,1,0,0,0,0,2,1,64
948900,1944900,949200,1945200,126.9235548,37.50331375,1,0,0,0,0,1,0,71
948900,1945200,949200,1945500,126.923534,37.50601771,1,0,0,0,0,0,0,10
948900,1945500,949200,1945800,126.9235132,37.50872167,0,0,0,0,0,0,2,35
948900,1945800,949200,1946100,126.9234924,37.51142563,0,0,0,0,0,1,1,84
948900,1946100,949200,1946400,126.9234716,37.51412959,0,0,0,0,0,0,0,20
948900,1946400,949200,1946700,126.9234508,37.51683354,1,0,0,0,0,0,0,2
948900,1946700,949200,1947000,126.92343,37.5195375,2,0,0,0,0,2,0,0
948900,1947000,949200,1947300,126.9234092,37.52224145,0,0,0,0,0,0,0,7
948900,1947300,949200,1947600,126.9233884,37.5249454,0,0,0,0,0,0,1,0
948900,1947600,949200,1947900,126.9233676,37.52764935,0,0,0,0,0,0,2,15
948900,1949700,949200,1950000,126.9232218,37.54657697,0,0,0,0,0,0,1,9
948900,1950000,949200,1950300,126.923201,37.54928091,0,0,1,0,0,0,1,2
948900,1950300,949200,1950600,126.9231802,37.55198485,3,0,2,0,0,0,3,19
948900,1950600,949200,1950900,126.9231593,37.55468879,0,0,2,0,0,1,2,9
948900,1950900,949200,1951200,126.9231385,37.55739273,0,0,1,0,0,0,3,53
948900,1951200,949200,1951500,126.9231176,37.56009666,0,0,0,0,0,1,2,80
948900,1951500,949200,1951800,126.9230968,37.5628006,0,1,0,0,0,0,1,101
948900,1951800,949200,1952100,126.9230759,37.56550453,0,0,0,1,0,1,0,79
948900,1953000,949200,1953300,126.9229925,37.57632025,0,0,0,0,0,2,2,121
948900,1953300,949200,1953600,126.9229716,37.57902418,0,1,1,1,0,1,0,40
948900,1953600,949200,1953900,126.9229508,37.5817281,0,0,0,0,0,2,0,56
948900,1953900,949200,1954200,126.9229299,37.58443203,3,0,0,0,0,3,3,12
948900,1954200,949200,1954500,126.922909,37.58713595,1,1,0,0,0,0,0,39
948900,1954500,949200,1954800,126.9228881,37.58983987,0,0,0,0,0,1,1,47
948900,1954800,949200,1955100,126.9228673,37.59254379,0,0,0,0,0,0,0,60
948900,1955100,949200,1955400,126.9228464,37.59524771,0,1,0,1,0,1,1,28
948900,1955400,949200,1955700,126.9228255,37.59795163,0,0,0,0,0,0,0,61
948900,1955700,949200,1956000,126.9228046,37.60065555,0,0,0,0,0,0,1,41
948900,1956000,949200,1956300,126.9227837,37.60335946,0,0,0,0,0,0,1,46
948900,1956300,949200,1956600,126.9227628,37.60606338,0,0,0,0,0,0,0,27
948900,1956600,949200,1956900,126.9227419,37.60876729,0,0,0,0,0,0,2,24
948900,1956900,949200,1957200,126.922721,37.6114712,0,0,0,0,0,0,1,32
948900,1957200,949200,1957500,126.9227001,37.61417511,2,0,0,0,0,2,0,40
948900,1957500,949200,1957800,126.9226792,37.61687902,0,0,1,0,0,0,2,36
948900,1957800,949200,1958100,126.9226583,37.61958293,0,0,0,0,0,1,2,20
948900,1958100,949200,1958400,126.9226374,37.62228684,0,0,0,0,0,1,0,2
948900,1958400,949200,1958700,126.9226165,37.62499074,1,0,0,0,0,1,0,9
948900,1958700,949200,1959000,126.9225956,37.62769465,1,0,0,0,0,1,0,0
948900,1959000,949200,1959300,126.9225746,37.63039855,0,0,0,0,4,0,0,0
948900,1959300,949200,1959600,126.9225537,37.63310245,2,0,0,0,0,1,2,0
948900,1960500,949200,1960800,126.92247,37.64391805,0,2,0,0,0,0,1,0
948900,1960800,949200,1961100,126.9224491,37.64662194,0,0,0,0,0,0,0,0
949200,1942200,949500,1942500,126.9271347,37.47899455,0,0,0,0,0,0,3,10
949200,1942500,949500,1942800,126.9271141,37.48169852,0,1,0,1,0,2,1,66
949200,1942800,949500,1943100,126.9270935,37.4844025,0,0,0,0,0,0,7,52
949200,1943100,949500,1943400,126.9270728,37.48710647,0,1,0,1,0,1,3,21
949200,1943400,949500,1943700,126.9270522,37.48981044,0,0,0,0,0,0,1,41
949200,1943700,949500,1944000,126.9270315,37.4925144,1,0,0,0,0,0,1,20
949200,1944000,949500,1944300,126.9270108,37.49521837,0,0,0,0,0,0,0,1
949200,1944300,949500,1944600,126.9269902,37.49792234,0,0,0,1,0,1,0,11
949200,1944600,949500,1944900,126.9269695,37.5006263,2,0,0,0,0,0,1,10
949200,1945500,949500,1945800,126.9269075,37.50873819,0,0,0,1,1,1,0,8
949200,1945800,949500,1946100,126.9268868,37.51144215,1,0,0,0,2,1,1,30
949200,1946100,949500,1946400,126.9268662,37.51414611,0,0,0,0,0,0,1,10
949200,1946400,949500,1946700,126.9268455,37.51685006,0,0,0,0,0,0,1,0
949200,1946700,949500,1947000,126.9268248,37.51955402,0,0,0,0,0,0,1,64
949200,1947000,949500,1947300,126.9268041,37.52225798,0,0,0,0,0,1,2,52
949200,1947300,949500,1947600,126.9267834,37.52496193,0,0,1,0,0,0,0,19
949200,1947600,949500,1947900,126.9267627,37.52766588,0,0,0,0,0,0,0,0
949200,1949700,949500,1950000,126.9266178,37.54659351,0,0,0,0,0,0,1,4
949200,1950600,949500,1950900,126.9265557,37.55470533,1,0,2,0,0,0,1,29
949200,1950900,949500,1951200,126.926535,37.55740927,0,0,1,0,0,0,2,60
949200,1951200,949500,1951500,126.9265142,37.56011321,0,0,0,0,0,0,1,33
949200,1951500,949500,1951800,126.9264935,37.56281715,0,0,0,0,0,0,1,83
949200,1951800,949500,1952100,126.9264728,37.56552108,0,0,0,0,0,0,0,110
949200,1953000,949500,1953300,126.9263898,37.57633681,0,0,0,0,0,0,1,108
949200,1953300,949500,1953600,126.9263691,37.57904074,0,1,0,0,0,0,1,45
949200,1955400,949500,1955700,126.9262238,37.5979682,1,0,0,0,0,1,0,7
949200,1955700,949500,1956000,126.926203,37.60067212,0,0,0,1,0,4,0,41
949200,1956000,949500,1956300,126.9261823,37.60337604,1,0,0,0,0,1,1,17
949200,1956300,949500,1956600,126.9261615,37.60607995,0,1,0,0,0,0,0,61
949200,1956600,949500,1956900,126.9261407,37.60878387,0,0,0,0,0,0,1,3
949200,1956900,949500,1957200,126.92612,37.61148778,1,1,0,0,0,1,2,15
949200,1957200,949500,1957500,126.9260992,37.61419169,0,0,0,0,0,1,0,11
949200,1957500,949500,1957800,126.9260784,37.6168956,1,0,0,0,0,0,0,0
949200,1957800,949500,1958100,126.9260576,37.61959951,0,0,0,0,0,0,1,0
949200,1958100,949500,1958400,126.9260368,37.62230342,1,0,0,0,0,3,2,8
949200,1958400,949500,1958700,126.926016,37.62500733,0,1,0,1,0,0,2,5
949200,1958700,949500,1959000,126.9259952,37.62771123,1,0,0,0,0,2,0,25
949200,1959000,949500,1959300,126.9259744,37.63041514,0,0,0,0,2,0,0,0
949200,1959300,949500,1959600,126.9259536,37.63311904,0,0,0,0,0,0,2,0
949200,1960800,949500,1961100,126.9258496,37.64663854,0,0,0,0,0,0,1,0
949200,1961100,949500,1961400,126.9258288,37.64934244,0,0,0,0,0,0,0,0
949500,1941000,949800,1941300,126.9306097,37.46819504,0,0,0,0,0,0,4,82
949500,1942200,949800,1942500,126.9305277,37.47901095,0,1,0,1,0,1,1,23
949500,1942500,949800,1942800,126.9305072,37.48171493,0,0,0,0,0,0,5,16
949500,1942800,949800,1943100,126.9304866,37.4844189,0,0,1,0,0,0,2,0
949500,1943100,949800,1943400,126.9304661,37.48712287,0,0,0,0,0,0,1,42
949500,1943400,949800,1943700,126.9304456,37.48982684,1,0,0,0,0,1,3,40
949500,1943700,949800,1944000,126.930425,37.49253081,0,0,0,0,0,0,0,13
949500,1944000,949800,1944300,126.9304045,37.49523478,0,0,0,0,0,0,0,66
949500,1944300,949800,1944600,126.930384,37.49793875,0,1,0,1,0,1,0,24
949500,1944600,949800,1944900,126.9303634,37.50064272,0,0,0,0,0,0,1,13
949500,1945500,949800,1945800,126.9303018,37.50875461,2,0,0,0,0,0,0,0
949500,1945800,949800,1946100,126.9302812,37.51145857,0,1,0,0,0,0,0,23
949500,1946100,949800,1946400,126.9302607,37.51416253,0,0,0,0,0,0,0,0
949500,1946400,949800,1946700,126.9302401,37.51686649,0,0,0,0,0,0,0,0
949500,1946700,949800,1947000,126.9302196,37.51957045,0,0,1,0,0,1,2,89
949500,1947000,949800,1947300,126.930199,37.5222744,0,0,0,0,0,0,0,52
949500,1947300,949800,1947600,126.9301784,37.52497836,0,0,0,0,0,0,6,35
949500,1949700,949800,1950000,126.9300138,37.54660995,0,0,0,0,0,1,2,5
949500,1950600,949800,1950900,126.929952,37.55472178,0,0,3,0,0,0,2,32
949500,1950900,949800,1951200,126.9299314,37.55742572,0,0,0,0,0,1,1,14
949500,1951200,949800,1951500,126.9299108,37.56012966,0,0,0,0,0,0,0,14
949500,1951500,949800,1951800,126.9298902,37.5628336,0,0,0,0,0,0,0,22
949500,1951800,949800,1952100,126.9298696,37.56553753,0,0,0,0,0,0,0,39
949500,1952100,949800,1952400,126.929849,37.56824147,0,0,0,0,0,0,1,135
949500,1952400,949800,1952700,126.9298284,37.5709454,0,1,1,0,0,0,1,72
949500,1953300,949800,1953600,126.9297665,37.5790572,0,0,0,0,1,0,2,23
949500,1955700,949800,1956000,126.9296015,37.60068859,0,4,0,0,0,0,0,37
949500,1956000,949800,1956300,126.9295808,37.60339251,0,1,3,1,0,3,1,44
949500,1956300,949800,1956600,126.9295602,37.60609643,0,0,0,0,0,0,0,19
949500,1956600,949800,1956900,126.9295395,37.60880035,0,0,1,0,0,0,1,19
949500,1956900,949800,1957200,126.9295189,37.61150426,0,0,0,0,0,1,2,25
949500,1957200,949800,1957500,126.9294982,37.61420817,1,0,0,0,0,1,0,23
949500,1957500,949800,1957800,126.9294776,37.61691209,0,0,0,0,0,0,0,0
949500,1957800,949800,1958100,126.9294569,37.619616,1,1,1,0,0,0,0,4
949500,1958100,949800,1958400,126.9294362,37.62231991,0,0,0,0,0,1,2,20
949500,1958400,949800,1958700,126.9294156,37.62502382,1,0,0,0,0,1,1,5
949500,1958700,949800,1959000,126.9293949,37.62772772,0,0,0,0,0,1,0,3
949500,1959000,949800,1959300,126.9293742,37.63043163,0,0,0,0,0,0,0,0
949500,1959300,949800,1959600,126.9293536,37.63313554,0,1,0,0,0,2,0,0
949800,1941000,950100,1941300,126.9340022,37.46821134,0,1,0,0,0,0,0,65
949800,1941900,950100,1942200,126.933941,37.47632328,0,1,0,1,0,1,0,73
949800,1942800,950100,1943100,126.9338798,37.48443521,0,0,0,0,0,2,0,28
949800,1943100,950100,1943400,126.9338594,37.48713918,0,1,0,1,0,2,0,89
949800,1944000,950100,1944300,126.9337982,37.4952511,0,0,0,0,0,0,0,46
949800,1944300,950100,1944600,126.9337778,37.49795507,0,1,0,0,0,0,0,54
949800,1944600,950100,1944900,126.9337573,37.50065903,0,0,0,0,0,0,1,32
949800,1945200,950100,1945500,126.9337165,37.50606697,0,0,0,0,0,0,0,55
949800,1945500,950100,1945800,126.9336961,37.50877093,4,0,0,0,0,3,1,23
949800,1945800,950100,1946100,126.9336756,37.51147489,0,0,0,0,0,2,0,20
